episode,score,score_avg
1,38.0,38.0
2,46.0,42.0
3,34.0,39.333333333333336
4,31.0,37.25
5,23.0,34.4
6,34.0,34.333333333333336
7,45.0,35.857142857142854
8,39.0,36.25
9,40.0,36.666666666666664
10,25.0,35.5
11,36.0,35.3
12,33.0,34.0
13,44.0,35.0
14,25.0,34.4
15,40.0,36.1
16,38.0,36.5
17,26.0,34.6
18,35.0,34.2
19,34.0,33.6
20,42.0,35.3
21,48.0,36.5
22,32.0,36.4
23,31.0,35.1
24,47.0,37.3
25,39.0,37.2
26,31.0,36.5
27,28.0,36.7
28,36.0,36.8
29,41.0,37.5
30,21.0,35.4
31,31.0,33.7
32,56.0,36.1
33,53.0,38.3
34,23.0,35.9
35,97.0,41.7
36,34.0,42.0
37,56.0,44.8
38,30.0,44.2
39,39.0,44.0
40,38.0,45.7
41,28.0,45.4
42,23.0,42.1
43,36.0,40.4
44,46.0,42.7
45,33.0,36.3
46,23.0,35.2
47,27.0,32.3
48,44.0,33.7
49,22.0,32.0
50,30.0,31.2
51,34.0,31.8
52,21.0,31.6
53,36.0,31.6
54,41.0,31.1
55,26.0,30.4
56,75.0,35.6
57,49.0,37.8
58,29.0,36.3
59,45.0,38.6
60,33.0,38.9
61,69.0,42.4
62,71.0,47.4
63,39.0,47.7
64,35.0,47.1
65,27.0,47.2
66,69.0,46.6
67,28.0,44.5
68,57.0,47.3
69,34.0,46.2
70,33.0,46.2
71,41.0,43.4
72,59.0,42.2
73,32.0,41.5
74,40.0,42.0
75,32.0,42.5
76,46.0,40.2
77,31.0,40.5
78,30.0,37.8
79,128.0,47.2
80,91.0,53.0
81,28.0,51.7
82,47.0,50.5
83,36.0,50.9
84,45.0,51.4
85,61.0,54.3
86,27.0,52.4
87,36.0,52.9
88,49.0,54.8
89,30.0,45.0
90,46.0,40.5
91,33.0,41.0
92,50.0,41.3
93,24.0,40.1
94,56.0,41.2
95,42.0,39.3
96,26.0,39.2
97,34.0,39.0
98,62.0,40.3
99,29.0,40.2
100,78.0,43.4
101,57.0,45.8
102,43.0,45.1
103,41.0,46.8
104,71.0,48.3
105,43.0,48.4
106,62.0,52.0
107,34.0,52.0
108,49.0,50.7
109,102.0,58.0
110,40.0,54.2
111,37.0,52.2
112,56.0,53.5
113,45.0,53.9
114,50.0,51.8
115,50.0,52.5
116,45.0,50.8
117,36.0,51.0
118,105.0,56.6
119,42.0,50.6
120,47.0,51.3
121,45.0,52.1
122,132.0,59.7
123,102.0,65.4
124,74.0,67.8
125,60.0,68.8
126,157.0,80.0
127,64.0,82.8
128,54.0,77.7
129,76.0,81.1
130,51.0,81.5
131,115.0,88.5
132,47.0,80.0
133,79.0,77.7
134,79.0,78.2
135,76.0,79.8
136,68.0,70.9
137,83.0,72.8
138,43.0,71.7
139,93.0,73.4
140,49.0,73.2
141,70.0,68.7
142,53.0,69.3
143,113.0,72.7
144,89.0,73.7
145,47.0,70.8
146,80.0,72.0
147,68.0,70.5
148,100.0,76.2
149,91.0,76.0
150,58.0,76.9
151,83.0,78.2
152,101.0,83.0
153,36.0,75.3
154,69.0,73.3
155,49.0,73.5
156,33.0,68.8
157,85.0,70.5
158,75.0,68.0
159,38.0,62.7
160,67.0,63.6
161,104.0,65.7
162,64.0,62.0
163,102.0,68.6
164,78.0,69.5
165,66.0,71.2
166,199.0,87.8
167,91.0,88.4
168,82.0,89.1
169,91.0,94.4
170,84.0,96.1
171,87.0,94.4
172,82.0,96.2
173,68.0,92.8
174,100.0,95.0
175,63.0,94.7
176,95.0,84.3
177,87.0,83.9
178,122.0,87.9
179,65.0,85.3
180,72.0,84.1
181,63.0,81.7
182,82.0,81.7
183,98.0,84.7
184,75.0,82.2
185,90.0,84.9
186,57.0,81.1
187,86.0,81.0
188,164.0,85.2
189,66.0,85.3
190,86.0,86.7
191,43.0,84.7
192,95.0,86.0
193,64.0,82.6
194,152.0,90.3
195,66.0,87.9
196,111.0,93.3
197,103.0,95.0
198,161.0,94.7
199,62.0,94.3
200,67.0,92.4
201,93.0,97.4
202,65.0,94.4
203,65.0,94.5
204,101.0,89.4
205,200.0,102.8
206,130.0,104.7
207,150.0,109.4
208,200.0,113.3
209,71.0,114.2
210,174.0,124.9
211,101.0,125.7
212,200.0,139.2
213,65.0,139.2
214,144.0,143.5
215,91.0,132.6
216,85.0,128.1
217,184.0,131.5
218,200.0,131.5
219,136.0,138.0
220,200.0,140.6
221,200.0,150.5
222,158.0,146.3
223,89.0,148.7
224,111.0,145.4
225,191.0,155.4
226,79.0,154.8
227,67.0,143.1
228,108.0,133.9
229,128.0,133.1
230,165.0,129.6
231,142.0,123.8
232,135.0,121.5
233,96.0,122.2
234,200.0,131.1
235,200.0,132.0
236,182.0,142.3
237,186.0,154.2
238,200.0,163.4
239,175.0,168.1
240,175.0,169.1
241,185.0,173.4
242,200.0,179.9
243,200.0,190.3
244,200.0,190.3
245,200.0,190.3
246,200.0,192.1
247,200.0,193.5
248,200.0,193.5
249,154.0,191.4
250,138.0,187.7
251,58.0,175.0
252,69.0,161.9
253,94.0,151.3
254,72.0,138.5
255,94.0,127.9
256,97.0,117.6
257,91.0,106.7
258,77.0,94.4
259,83.0,87.3
260,124.0,85.9
261,88.0,88.9
262,60.0,88.0
263,63.0,84.9
264,62.0,83.9
265,72.0,81.7
266,61.0,78.1
267,72.0,76.2
268,83.0,76.8
269,55.0,74.0
270,58.0,67.4
271,66.0,65.2
272,58.0,65.0
273,87.0,67.4
274,62.0,67.4
275,66.0,66.8
276,52.0,65.9
277,61.0,64.8
278,78.0,64.3
279,47.0,63.5
280,65.0,64.2
281,61.0,63.7
282,49.0,62.8
283,64.0,60.5
284,75.0,61.8
285,55.0,60.7
286,73.0,62.8
287,66.0,63.3
288,71.0,62.6
